Number of Records,Year_Wind,Values_Wind,Countries
1,01/01/2015,0.478492105,Chile
1,01/01/2015,0.015472111,Colombia
1,01/01/2015,0.022357405,Ecuador
1,01/01/2015,0.134492042,Peru
1,01/01/2015,0,Trinidad & Tobago
1,01/01/2015,0.000285107,Venezuela
1,01/01/2015,1.095248926,Austria
1,01/01/2015,1.261257184,Belgium
1,01/01/2015,0.328551387,Bulgaria
1,01/01/2015,0.180114948,Croatia
1,01/01/2015,0.050200706,Cyprus
1,01/01/2015,0.129565099,Czech Republic
1,01/01/2015,3.197966164,Denmark
1,01/01/2015,0.161809295,Estonia
1,01/01/2015,0.526632575,Finland
1,01/01/2015,4.808118749,France
1,01/01/2015,18.243200434,Germany
1,01/01/2015,1.045617052,Greece
1,01/01/2015,0.156808617,Hungary
1,01/01/2015,0.002465087,Iceland
1,01/01/2015,1.487573143,Ireland
1,01/01/2015,3.358804363,Italy
1,01/01/2015,0.033262434,Latvia
1,01/01/2015,0.183350681,Lithuania
1,01/01/2015,0.023045662,Luxembourg
1,01/01/2015,1.708347966,Netherlands
1,01/01/2015,0.02732656,North Macedonia
1,01/01/2015,0.569081776,Norway
1,01/01/2015,2.456894601,Poland
1,01/01/2015,2.626518955,Portugal
1,01/01/2015,1.598180749,Romania
1,01/01/2015,0.00135765,Slovakia
1,01/01/2015,0.00135765,Slovenia
1,01/01/2015,11.161017333,Spain
1,01/01/2015,3.681042675,Sweden
1,01/01/2015,0.024890257,Switzerland
1,01/01/2015,2.636663348,Turkey
1,01/01/2015,0.245282165,Ukraine
1,01/01/2015,9.113277085,United Kingdom
1,01/01/2015,0.001040865,Azerbaijan
1,01/01/2015,0.008824727,Belarus
1,01/01/2015,0.029805471,Kazakhstan
1,01/01/2015,0.032719374,Russian Federation
1,01/01/2015,0,Turkmenistan
1,01/01/2015,,USSR
1,01/01/2015,0,Uzbekistan
1,01/01/2015,0.05480382,Iran
1,01/01/2015,0,Iraq
1,01/01/2015,0.001516043,Israel
1,01/01/2015,0,Kuwait
1,01/01/2015,0,Oman
1,01/01/2015,0,Qatar
1,01/01/2015,0,Saudi Arabia
1,01/01/2015,0.000339413,United Arab Emirates
1,01/01/2015,0.004299226,Algeria
1,01/01/2015,0.42339355,Egypt
1,01/01/2015,0.570077386,Morocco
1,01/01/2015,0.694890709,South Africa
1,01/01/2015,0.176024053,Eastern Africa
1,01/01/2015,2.670498258,Australia
1,01/01/2015,0.001154003,Bangladesh
1,01/01/2015,42.034212789,China
1,01/01/2015,0.000183509,China Hong Kong SAR
1,01/01/2015,7.408557723,India
1,01/01/2015,0.000837218,Indonesia
1,01/01/2015,1.181790872,Japan
1,01/01/2015,0,Malaysia
1,01/01/2015,0.532578054,New Zealand
1,01/01/2015,0.122165905,Pakistan
1,01/01/2015,0.169347423,Philippines
1,01/01/2015,0,Singapore
1,01/01/2015,0.303760465,South Korea
1,01/01/2015,0.077659863,Sri Lanka
1,01/01/2015,0.345122801,Taiwan
1,01/01/2015,0.070733584,Thailand
1,01/01/2015,0.039982803,Vietnam
1,01/01/2016,6.602487517,Canada
1,01/01/2016,2.348304006,Mexico
1,01/01/2016,51.881571291,US
1,01/01/2016,0.123853691,Argentina
1,01/01/2016,7.577696519,Brazil
1,01/01/2016,0.554790121,Chile
1,01/01/2016,0.011514536,Colombia
1,01/01/2016,0.018997771,Ecuador
1,01/01/2016,0.23851985,Peru
1,01/01/2016,0,Trinidad & Tobago
1,01/01/2016,0,Venezuela
1,01/01/2016,1.183950031,Austria
1,01/01/2016,1.230257501,Belgium
1,01/01/2016,0.32244196,Bulgaria
1,01/01/2016,0.229442911,Croatia
1,01/01/2016,0.051296782,Cyprus
1,01/01/2016,0.112458705,Czech Republic
1,01/01/2016,2.892186848,Denmark
1,01/01/2016,0.134407386,Estonia
1,01/01/2016,0.694211884,Finland
1,01/01/2016,4.842286283,France
1,01/01/2016,18.084807892,Germany
1,01/01/2016,1.164411459,Greece
1,01/01/2016,0.154772141,Hungary
1,01/01/2016,0.002083943,Iceland
1,01/01/2016,1.391365344,Ireland
1,01/01/2016,4.002511653,Italy
1,01/01/2016,0.029415758,Latvia
1,01/01/2016,0.257025841,Lithuania
1,01/01/2016,0.022963751,Luxembourg
1,01/01/2016,1.848770874,Netherlands
1,01/01/2016,0.024773272,North Macedonia
1,01/01/2016,0.478739648,Norway
1,01/01/2016,2.848350455,Poland
1,01/01/2016,2.822555098,Portugal
1,01/01/2016,1.491152645,Romania
1,01/01/2016,0.00136137,Slovakia
1,01/01/2016,0.00136137,Slovenia
1,01/01/2016,11.068018283,Spain
1,01/01/2016,3.502511653,Sweden
1,01/01/2016,0.024663982,Switzerland
1,01/01/2016,3.511129757,Turkey
1,01/01/2016,0.215866407,Ukraine
1,01/01/2016,8.431620044,United Kingdom
1,01/01/2016,0.005159071,Azerbaijan
1,01/01/2016,0.016518079,Belarus
1,01/01/2016,0.06222175,Kazakhstan
1,01/01/2016,0.032176314,Russian Federation
1,01/01/2016,0,Turkmenistan
1,01/01/2016,,USSR
1,01/01/2016,0,Uzbekistan
1,01/01/2016,0.059804498,Iran
1,01/01/2016,0,Iraq
1,01/01/2016,0.014572114,Israel
1,01/01/2016,0.003959814,Kuwait
1,01/01/2016,0,Oman
1,01/01/2016,0,Qatar
1,01/01/2016,0,Saudi Arabia
1,01/01/2016,0.000255257,United Arab Emirates
1,01/01/2016,0.004311005,Algeria
1,01/01/2016,0.571526232,Egypt
1,01/01/2016,0.678847807,Morocco
1,01/01/2016,0.952391727,South Africa
1,01/01/2016,0.201393311,Eastern Africa
1,01/01/2016,2.947547405,Australia
1,01/01/2016,0.001154003,Bangladesh
1,01/01/2016,53.64325474,China
1,01/01/2016,0.000111327,China Hong Kong SAR
1,01/01/2016,9.832291714,India
1,01/01/2016,0.001289768,Indonesia
1,01/01/2016,1.208383379,Japan
1,01/01/2016,0,Malaysia
1,01/01/2016,0.521891917,New Zealand
1,01/01/2016,0.17792008,Pakistan
1,01/01/2016,0.220667738,Philippines
1,01/01/2016,0,Singapore
1,01/01/2016,0.380853057,South Korea
1,01/01/2016,0.07803548,Sri Lanka
1,01/01/2016,0.329705808,Taiwan
1,01/01/2016,0.078064896,Thailand
1,01/01/2016,0.047472508,Vietnam
1,01/01/2017,6.57693512,Canada
1,01/01/2017,2.402991733,Mexico
1,01/01/2017,58.123585952,US
1,01/01/2017,0.13838236,Argentina
1,01/01/2017,9.588011551,Brazil
1,01/01/2017,0.820373661,Chile
1,01/01/2017,0.000694986,Colombia
1,01/01/2017,0.016608589,Ecuador
1,01/01/2017,0.242890951,Peru
1,01/01/2017,0,Trinidad & Tobago
1,01/01/2017,0,Venezuela
1,01/01/2017,1.487645146,Austria
1,01/01/2017,1.473186405,Belgium
1,01/01/2017,0.340332172,Bulgaria
1,01/01/2017,0.272435172,Croatia
1,01/01/2017,0.047845861,Cyprus
1,01/01/2017,0.133737159,Czech Republic
1,01/01/2017,3.344345386,Denmark
1,01/01/2017,0.163596868,Estonia
1,01/01/2017,1.085034168,Finland
1,01/01/2017,5.502367625,France
1,01/01/2017,23.915689913,Germany
1,01/01/2017,1.252882065,Greece
1,01/01/2017,0.171516495,Hungary
1,01/01/2017,0.001838911,Iceland
1,01/01/2017,1.684559442,Ireland
1,01/01/2017,4.014549486,Italy
1,01/01/2017,0.033941259,Latvia
1,01/01/2017,0.308593927,Lithuania
1,01/01/2017,0.053134588,Luxembourg
1,01/01/2017,2.39145608,Netherlands
1,01/01/2017,0.024998869,North Macedonia
1,01/01/2017,0.645789021,Norway
1,01/01/2017,3.373534869,Poland
1,01/01/2017,2.771416934,Portugal
1,01/01/2017,1.676019369,Romania
1,01/01/2017,0.00135765,Slovakia
1,01/01/2017,0.001293388,Slovenia
1,01/01/2017,11.116214871,Spain
1,01/01/2017,3.984477531,Sweden
1,01/01/2017,0.030094583,Switzerland
1,01/01/2017,4.051183419,Turkey
1,01/01/2017,0.220572928,Ukraine
1,01/01/2017,11.314580409,United Kingdom
1,01/01/2017,0.005000679,Azerbaijan
1,01/01/2017,0.021948681,Belarus
1,01/01/2017,0.07468464,Kazakhstan
1,01/01/2017,0.031735077,Russian Federation
1,01/01/2017,0,Turkmenistan
1,01/01/2017,,USSR
1,01/01/2017,0,Uzbekistan
1,01/01/2017,0.066135497,Iran
1,01/01/2017,0,Iraq
1,01/01/2017,0.023819859,Israel
1,01/01/2017,0.003948994,Kuwait
1,01/01/2017,0,Oman
1,01/01/2017,0,Qatar
1,01/01/2017,0,Saudi Arabia
1,01/01/2017,0.000169706,United Arab Emirates
1,01/01/2017,0.004299226,Algeria
1,01/01/2017,0.554226672,Egypt
1,01/01/2017,0.686722179,Morocco
1,01/01/2017,1.327546777,South Africa
1,01/01/2017,0.179160337,Eastern Africa
1,01/01/2017,2.985457302,Australia
1,01/01/2017,0.00115085,Bangladesh
1,01/01/2017,66.751142689,China
1,01/01/2017,0.000186677,China Hong Kong SAR
1,01/01/2017,11.907713717,India
1,01/01/2017,0,Indonesia
1,01/01/2017,1.382292393,Japan
1,01/01/2017,0,Malaysia
1,01/01/2017,0.484498692,New Zealand
1,01/01/2017,0.272327506,Pakistan
1,01/01/2017,0.247444902,Philippines
1,01/01/2017,0,Singapore
1,01/01/2017,0.490793773,South Korea
1,01/01/2017,0.083783841,Sri Lanka
1,01/01/2017,0.389758791,Taiwan
1,01/01/2017,0.11924133,Thailand
1,01/01/2017,0.059911968,Vietnam
1,01/01/2018,7.279280336,Canada
1,01/01/2018,2.857674532,Mexico
1,01/01/2018,62.843170127,US
1,01/01/2018,0.319658728,Argentina
1,01/01/2018,10.969793876,Brazil
1,01/01/2018,0.83466311,Chile
1,01/01/2018,0.00982879,Colombia
1,01/01/2018,0.018160332,Ecuador
1,01/01/2018,0.337972092,Peru
1,01/01/2018,0,Trinidad & Tobago
1,01/01/2018,0,Venezuela
1,01/01/2018,1.335026183,Austria
1,01/01/2018,1.689951962,Belgium
1,01/01/2018,0.311873158,Bulgaria
1,01/01/2018,0.312052636,Croatia
1,01/01/2018,0.049918541,Cyprus
1,01/01/2018,0.137869394,Czech Republic
1,01/01/2018,3.144952545,Denmark
1,01/01/2018,0.143433171,Estonia
1,01/01/2018,1.325293026,Finland
1,01/01/2018,6.373575833,France
1,01/01/2018,25.250033941,Germany
1,01/01/2018,1.425593769,Greece
1,01/01/2018,0.137575236,Hungary
1,01/01/2018,0.000987849,Iceland
1,01/01/2018,1.898671713,Ireland
1,01/01/2018,3.953594996,Italy
1,01/01/2018,0.027896925,Latvia
1,01/01/2018,0.259084944,Lithuania
1,01/01/2018,0.069499793,Luxembourg
1,01/01/2018,2.387026519,Netherlands
1,01/01/2018,0.022025162,North Macedonia
1,01/01/2018,0.877015206,Norway
1,01/01/2018,2.906503145,Poland
1,01/01/2018,2.863963434,Portugal
1,01/01/2018,1.470109065,Romania
1,01/01/2018,0.001131375,Slovakia
1,01/01/2018,0.001393628,Slovenia
1,01/01/2018,11.50292079,Spain
1,01/01/2018,3.804451157,Sweden
1,01/01/2018,0.030094583,Switzerland
1,01/01/2018,4.486060777,Turkey
1,01/01/2018,0.255102503,Ukraine
1,01/01/2018,12.923862882,United Kingdom
1,01/01/2018,0.01859981,Azerbaijan
1,01/01/2018,0.026695519,Belarus
1,01/01/2018,0.122474725,Kazakhstan
1,01/01/2018,0.051531882,Russian Federation
1,01/01/2018,0,Turkmenistan
1,01/01/2018,,USSR
1,01/01/2018,0,Uzbekistan
1,01/01/2018,0.08190563,Iran
1,01/01/2018,0,Iraq
1,01/01/2018,0.023819859,Israel
1,01/01/2018,0.003948994,Kuwait
1,01/01/2018,0,Oman
1,01/01/2018,0,Qatar
1,01/01/2018,0,Saudi Arabia
1,01/01/2018,0.000169706,United Arab Emirates
1,01/01/2018,0.002262751,Algeria
1,01/01/2018,0.551877361,Egypt
1,01/01/2018,0.869054623,Morocco
1,01/01/2018,1.560113405,South Africa
1,01/01/2018,0.195320511,Eastern Africa
1,01/01/2018,3.680699642,Australia
1,01/01/2018,0.00115085,Bangladesh
1,01/01/2018,82.816671946,China
1,01/01/2018,0.000186677,China Hong Kong SAR
1,01/01/2018,13.646911345,India
1,01/01/2018,0.044802462,Indonesia
1,01/01/2018,1.536328913,Japan
1,01/01/2018,0,Malaysia
1,01/01/2018,0.462959649,New Zealand
1,01/01/2018,0.389799717,Pakistan
1,01/01/2018,0.260877947,Philippines
1,01/01/2018,0,Singapore
1,01/01/2018,0.543895205,South Korea
1,01/01/2018,0.06916373,Sri Lanka
1,01/01/2018,0.380006336,Taiwan
1,01/01/2018,0.172910015,Thailand
1,01/01/2018,0.073915931,Vietnam
